first_name,second_name,web_name,id,element_type,team_code,now_cost,minutes_fpl,play_chance,team,short_name,element_name,minutes_any_weighted,minutes_60_weighted,goals_weighted,assists_weighted,keeper_time,team_goals,team_assists,prop_goals,prop_assists,weighted_2026_goals,weighted_2026_clean_sheets,weighted_2026_concede_2,weighted_2026_concede_4,weighted_2026_games,weighted_2026_goals_against,next_goals,next_clean_sheet,next_concede_2,next_concede_4,goals_predict_2026,assists_predict_2026,play_predict_2026,goals_against_predict_2026,clean_sheets_predict_2026,concede_2_predict_2026,concede_4_predict_2026,player_goals_next,player_assists_next,player_clean_sheets_next,player_concede_2_next,player_concede_4_next,predicted_2026_points,predicted_next_week_points
Jacob,Slater,Slater,155,2,36,40,0,0,Brighton,BHA,DEF,0,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Tasker,Tasker,156,2,36,39,0,NA,Brighton,BHA,DEF,0,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitoma,Kaoru,Mitoma,157,3,36,61,508,25,Brighton,BHA,MID,0.7010605816572987,0.545045795895567,0.1870295238835491,0.09695421584387628,1,1.6978816539816965,1.5080617895071105,0.11015462911973092,0.06429061230678383,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,3.418423447309419,1.995127561207717,22.98897443947098,19.55017319807912,2.3869085762856184,4.39373797192774,0.7694982079853833,0.21416632071554426,0.1249959625330634,0.11521205030569201,0.2507832196411156,0.0395782283167806,12.113345733981712,0.7017844797588672
Georginio,Rutter,Georginio,158,3,36,57,678,100,Brighton,BHA,MID,0.771672609057126,0.5881715964757546,0.055868247007987926,0.197028715408349,1,1.6978816539816965,1.5080617895071105,0.03290467676411456,0.13065029349543109,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,1.021129293207695,4.054464440138908,25.087283273559727,21.519300263062146,2.5757685657382408,4.741384846751556,0.8303834152730801,0.06397437505095645,0.2540146781113399,0.12432800339318233,0.27062600569789014,0.042709786792343364,44.932091625753166,2.5660881185148647
Solly,March,March,159,3,36,58,0,0,Brighton,BHA,MID,0.13510080193113838,0.020823191251988546,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,2.876586428220153,3.767497625824673,0.09119060115552277,0.16786047482532235,0.029398278958585426,0,0,0.004401616480881589,0.009581042519181227,0.001512065635330762,0,0
Yankuba,Minteh,Minteh,160,3,36,61,949,NA,Brighton,BHA,MID,0.9377160402292273,0.7941305846727609,0.12513241442801348,0.30484140310913466,1,1.6978816539816965,1.5080617895071105,0.07369913806098669,0.20214118892884883,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,2.287101900368927,6.273038050450911,31.950223921606415,26.149681606346324,3.477720803499811,6.401667035726356,1.1211572796520752,0.1432883335413204,0.39300967234796685,0.1678637163328148,0.36539062651145626,0.05766539588086131,65.6825683783036,3.795181025985306
Julio,Enciso Espínola,Enciso,161,3,36,54,0,0,Brighton,BHA,MID,0.3479614127751688,0.20300090984566438,0.041069966993103474,0.05120495180650772,1,1.6978816539816965,1.5080617895071105,0.024188945617493678,0.033954147079904046,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0.7506544166623833,1.0536974563744974,10.164508407954555,9.70344940792611,0.8889979821021142,1.6364364474350948,0.2865976355050564,0.047028958531158856,0.06601479040189476,0.042910432872545624,0.09340356745165312,0.014740809706062438,0,0
Brajan,Gruda,Gruda,162,3,36,54,218,100,Brighton,BHA,MID,0.6057493681111006,0.1787085208555301,0.06161868056546831,0.12520464003202217,1,1.6978816539816965,1.5080617895071105,0.03629150501801262,0.08302354777713956,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,1.1262325758173712,2.5764658704601966,14.47218526696783,16.892270612624465,0.7826147899820016,1.440609981588465,0.2523015269278354,0.07055916001940654,0.16141716333005449,0.03777549565542957,0.08222629836785024,0.01297683000921546,28.615360547417282,1.6592806747092563
Jack,Hinshelwood,Hinshelwood,163,3,36,51,107,100,Brighton,BHA,MID,0.48639685897245805,0.27019410975329505,0.09380991863523717,0.05781264510276322,1,1.6978816539816965,1.5080617895071105,0.05525115276158609,0.03833572702724502,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,1.7146064364284594,1.1896708217059802,13.95807834265981,13.563938816006056,1.1832558707701115,2.178096095326509,0.38146130991019267,0.1074211424140854,0.07453360494234461,0.05711376475081161,0.12432010169101353,0.019620010366457656,27.28337886069016,1.5744112603740257
Matt,O'Riley,O'Riley,164,3,36,55,177,0,Brighton,BHA,MID,0.4066639302488733,0.22210277440464898,0.0703741078632729,0.05611971068107638,1,1.6978816539816965,1.5080617895071105,0.041448182032145064,0.03721313746661425,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,1.2862594921274584,1.1548335524379414,11.599893846989788,11.340461121038224,0.9726504103608632,1.7904209167759286,0.31356573737467347,0.08058494424709223,0.07235102870569231,0.046948194464461336,0.10219260340298912,0.016127882063073275,0,0
Abdallah,Sima,Sima,165,3,36,54,0,0,Brighton,BHA,MID,0,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasin,Ayari,Ayari,166,3,36,49,871,100,Brighton,BHA,MID,0.9614165634346409,0.687989594429365,0.08763491382366505,0.016301802148643588,1,1.6978816539816965,1.5080617895071105,0.05161426511568266,0.01080977070175063,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,1.6017430724161035,0.3354591080029684,30.42930899519692,26.81060784535348,3.012899605326672,5.546040402657571,0.9713069323947661,0.10035018359734478,0.02101671838462883,0.1454275812419551,0.31655366736126545,0.04995802087263868,42.45730128661301,2.3596348122465716
Carlos,Baleba,Baleba,167,3,36,47,644,NA,Brighton,BHA,MID,0.961786214228659,0.6470171871281858,0.03835935038754867,0.007286820676031973,1,1.6978816539816965,1.5080617895071105,0.022592475922919766,0.004831911216591179,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0.7011112473878672,0.14994847452265667,29.680243146301855,26.820916137154423,2.8334699296650867,5.215752520215169,0.9134618958262324,0.04392504866052483,0.009394363682680155,0.13676681349238926,0.29770168777200234,0.04698282997479914,36.469114736474246,1.9933785491998985
Diego,Gómez Amarilla,Gomez,169,3,36,49,538,100,Brighton,BHA,MID,0.9174999727365717,0.3294090348935365,0.15972555861960763,0.029301625403943928,1,1.6978816539816965,1.5080617895071105,0.09407343453239851,0.01942998994326404,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,2.9193764887078784,0.6029699680695748,23.003781876991933,25.58592487660528,1.4425746541195286,2.6554410579934404,0.46506121862343225,0.1829007233911118,0.03777643745834665,0.06963064495698874,0.15156571974605623,0.023919872588329734,40.85214887885958,2.3443725819176957
James,Milner,Milner,170,3,36,49,187,0,Brighton,BHA,MID,0.352038331391875,0.053953127486852985,0.03928563758788937,0.05175847376374168,1,1.6978816539816965,1.5080617895071105,0.023138030554580028,0.034321189041370936,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0.7180414187257292,1.0650878523773843,7.489992378608661,9.817140673925776,0.23627589403602284,0.43492841652642544,0.07617127813659,0.044985734254454846,0.06672840568128659,0.011404638811957264,0.02482459111280453,0.003917779412591202,0,0
Jeremy,Sarmiento Morante,Sarmiento,171,3,36,49,0,0,Brighton,BHA,MID,0.005906582043201346,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0.1089684364527966,0.16471429855643793,0,0,0,0,0,0,0,0,0,0
Tom,Watson,Watson,172,3,36,49,40,100,Brighton,BHA,MID,0.20990572660383564,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,3.8724762753165827,5.853550203425429,0,0,0,0,0,0,0,0,3.8724762753165827,0.20990572660383564
Mats,Wieffer,Wieffer,173,3,36,49,639,100,Brighton,BHA,MID,0.7691960819029685,0.45912645102553007,0.011092571643325845,0.22891823331395794,1,1.6978816539816965,1.5080617895071105,0.006533183050369084,0.15179632221089348,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0.2027439636755658,4.710688159069909,22.660886599724925,21.450238421531893,2.0106436409655273,3.7011226157110158,0.648196874397188,0.01270203338379794,0.2951274956472543,0.09705037662993454,0.21125052330949992,0.033339237990275834,39.817314536278005,2.2742655634191857
Malick,Yalcouyé,Yalcouye,174,3,36,50,0,0,Brighton,BHA,MID,0,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Knight,Knight,175,3,36,45,1,NA,Brighton,BHA,MID,0.06843322184533364,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,1.26250022963732,1.9083676569236125,0,0,0,0,0,0,0,0,1.26250022963732,0.06843322184533364
Adrian,Mazilu,Mazilu,176,3,36,45,0,0,Brighton,BHA,MID,0,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Moran,Moran,177,3,36,45,0,0,Brighton,BHA,MID,0,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Welbeck,Welbeck,178,4,36,65,709,NA,Brighton,BHA,FWD,0.8936596370210759,0.6393681340516575,0.4149786143622915,0.0672119823106919,1,1.6978816539816965,1.5080617895071105,0.24440962265486912,0.04456845387791387,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,7.584752374984827,1.3830907422055811,28.282285428472633,24.921099746605126,2.7999725785685055,5.154091765825876,0.9026629268597762,0.4751893774211975,0.0866514813157637,0.135149952864383,0.2941822511078122,0.04642739780497094,62.77056715502869,3.6937397247048143
Evan,Ferguson,Ferguson,179,4,36,55,0,0,Brighton,BHA,FWD,0.24731963191658393,0.010388574330999966,0.008378815702313922,0,1,1.6978816539816965,1.5080617895071105,0.004934864383901428,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0.15314341534285217,0,4.754367261888343,6.896895597559023,0.045494483863142345,0.08374465752425339,0.014666637907173413,0.00959452868005745,0,0.002195941987702108,0.004779928838692304,7.543611378243585e-4,0,0
Stefanos,Tzimas,Tzimas,180,4,36,53,84,NA,Brighton,BHA,FWD,0.6869640031466605,0,0,0.09325036907913402,1,1.6978816539816965,1.5080617895071105,0,0.0618345811345115,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,1.9189096608460996,12.673555158420045,19.15706801060473,0,0,0,0,0.12022086443748974,0,0,0,18.430284140958342,1.0476265964591298
Charalampos,Kostoulas,Kostoulas,181,4,36,48,29,NA,Brighton,BHA,FWD,0.42054672782805147,0,0.10313276957353305,0,1,1.6978816539816965,1.5080617895071105,0.06074202482350684,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,1.885004412007354,0,7.758517371228264,11.727604692147576,0,0,0,0.11809667985103822,0,0,0,0,15.29853501925768,0.8929334472322044
Nehemiah,Oriola,Oriola,744,3,36,45,1,NA,Brighton,BHA,MID,0.2538908282124566,0,0,0,1,1.6978816539816965,1.5080617895071105,0,0,31.032953173432364,4.379280776514713,8.061227157450817,1.411804684633917,18.448645198829084,27.88656745164982,1.9442335054549489,0.2113804953148691,0.46011403359061354,0.07261450068016662,0,0,4.683941808928478,7.080143706301909,0,0,0,0,0,0,0,0,4.683941808928478,0.2538908282124566
Facundo,Buonanotte,Buonanotte,168,3,8,47,45,100,Chelsea,CHE,MID,0.4358425430851778,0.12100078474463961,0.05442897717886898,0.01341015005907405,1,2.0339890053726606,1.7774988487947947,0.026759720448388896,0.007544393105045661,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.7912813689986381,0.2230866991281978,10.27541599882965,8.72824571783053,0.7808883357126143,0.6572102608550956,0.06525566338438157,0.05429684434987535,0.015307960295362494,0.04092660177619017,0.03570906033386186,0.002973939133340014,15.681971276920049,0.9151780322414717
Robert,Lynch Sánchez,Sánchez,220,1,8,48,904,NA,Chelsea,CHE,GK,0.9190733787279596,0.8756220419429697,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,33.117469702760616,18.40549622684863,5.650897558136849,4.755901309320261,0.47222253427167604,0,0,0.29616530746212344,0.25840857471617346,0.021520907174650775,50.49293609171608,2.6994271686285987
Filip,Jörgensen,Jörgensen,221,1,8,43,84,NA,Chelsea,CHE,GK,0.12437795805703039,0.12437795805703039,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,4.59028669734395,2.4908109523205013,0.8026831964062159,0.6755532241530054,0.06707697128192273,0,0,0.04206887723809801,0.03670571242851212,0.0030569427923244274,7.058389287533886,0.3772687698456163
Mike,Penders,Penders,222,1,8,40,0,0,Chelsea,CHE,GK,0,0,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel,Słonina,Slonina,223,1,8,39,0,NA,Chelsea,CHE,GK,0,0,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Cucurella Saseta,Cucurella,224,2,8,61,896,NA,Chelsea,CHE,DEF,0.9807164577098366,0.9027458456325822,0.07854384164525993,0.10464053727188063,1,2.0339890053726606,1.7774988487947947,0.038615666769973224,0.0588695387019972,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,1.141860122398225,1.740764417411513,34.75548276816565,19.63996942982897,5.825943215618137,4.903223015835246,0.486850388190217,0.07835316710874403,0.11944931136392907,0.3053395050890484,0.26641319670668584,0.02218755195226776,64.74263621323661,3.6446865117839105
Reece,James,James,225,2,8,56,706,100,Chelsea,CHE,DEF,0.8044295796819597,0.46834463906342905,0.06244813731628889,0.17429731678520183,1,2.0339890053726606,1.7774988487947947,0.03070229836608549,0.09805762569319322,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.9078628728344371,2.8995509294992443,23.48647081965444,16.109622948815936,3.022499949153164,2.543792613068962,0.25257803227558595,0.062296537020331326,0.19896394844073198,0.1584101671523384,0.13821519429523893,0.011510904271738112,46.9259299964269,2.727359856231949
Trevoh,Chalobah,Chalobah,226,2,8,51,840,100,Chelsea,CHE,DEF,0.7986598844246994,0.7082307382050955,0.11208661866106602,0.05199681669695021,1,2.0339890053726606,1.7774988487947947,0.055106796725545665,0.029252799084627162,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,1.6295006384023991,0.8650013721693978,27.806614964036655,15.994078198260166,4.570624261856232,3.846723053769184,0.3819484869318682,0.11181451503568746,0.059355428684674645,0.23954784631643644,0.2090090094393512,0.017406788825604928,54.232448417683116,3.087619585898733
Levi,Samuels Colwill,Colwill,227,2,8,48,0,0,Chelsea,CHE,DEF,0.4569017752496889,0.4569017752496889,0.039525860222953006,0.011373989404057414,1,2.0339890053726606,1.7774988487947947,0.019432681355969872,0.006398873007298638,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.5746217990700992,0.18921382243245896,16.862394058276895,9.14998094280321,2.948652503467953,2.481641218531906,0.24640690147871872,0.03942990648653605,0.012983641303802591,0.15453979943966234,0.13483824169795328,0.011229663281731476,0,0
Malo,Gusto,Gusto,228,2,8,49,549,100,Chelsea,CHE,DEF,0.8330998791467076,0.47939518001903664,0.05555484794181393,0.05680067901253356,1,2.0339890053726606,1.7774988487947947,0.02731324888928559,0.03195539566793327,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.807649131260474,0.9449167931250845,24.219438494301727,16.683778506831757,3.0938155075915628,2.603813123839629,0.25853758354904494,0.05541998192736101,0.06483913567284355,0.16214783786295475,0.14147636681191622,0.01178250280939895,41.4129949842174,2.334864839578945
Benoît,Badiashile Mukinayi,B.Badiashile,229,2,8,44,65,100,Chelsea,CHE,DEF,0.14674891523999078,0.03699990164029199,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,3.3907123213564256,2.9388149719689096,0.23878185314577474,0.20096328350222886,0.019954028660141256,0,0,0.012514631565292545,0.010919199596998252,9.093780313079361e-4,4.124922421777155,0.22197876551314677
Wesley,Fofana,Fofana,230,2,8,44,307,100,Chelsea,CHE,DEF,0.3585717806507556,0.261919840072976,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,11.449916355418644,7.180810268877723,1.6903208391279552,1.4226057027709582,0.1412532402460336,0,0,0.08859024356389542,0.07729628689218636,0.0064374265326877424,16.647340768913473,0.8911188815544392
Mamadou,Sarr,M.Sarr,231,2,8,45,0,0,Chelsea,CHE,DEF,0,0,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tosin,Adarabioyo,Tosin,232,2,8,42,377,100,Chelsea,CHE,DEF,0.6295687485786772,0.3639899608839467,0.012901850929185076,0.015447124465611077,1,2.0339890053726606,1.7774988487947947,0.006343127172814408,0.008690371009851712,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.18756542553265845,0.25697311311768767,18.33411401152486,12.607834689482933,2.3490386064075213,1.976994923181869,0.1962996059311862,0.012870530148400878,0.0176332082009099,0.1231138476586472,0.10741863783408792,0.008946090648090814,27.453285800590905,1.4997721771081691
Josh,Acheampong,Acheampong,233,2,8,39,348,100,Chelsea,CHE,DEF,0.32578303136311176,0.238331628716203,0.056850780806273524,0,1,2.0339890053726606,1.7774988487947947,0.027950387468224057,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.8264892341665052,0,10.409593710934924,6.524178039868895,1.538092412281791,1.294487405260688,0.12853212952443216,0.056712768760341745,0,0.0806119041271008,0.07033506871261412,0.005857679012971676,20.097879230275996,1.1506461414241826
Aarón,Anselmino,Anselmino,234,2,8,40,0,0,Chelsea,CHE,DEF,0,0,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole,Palmer,Palmer,235,3,8,103,144,0,Chelsea,CHE,MID,0.6039400639447465,0.4996713381358312,0.19123283377826453,0.10474918158357804,1,2.0339890053726606,1.7774988487947947,0.09401861724578373,0.05893066071722161,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,2.7801179877453377,1.7425717872596402,20.36491359540065,12.09459094937834,3.2246693313901806,2.7139421547645135,0.2694725055959588,0.19076859328297552,0.11957333106560686,0.16900592767244152,0.14746015076058697,0.012280847181500193,0,0
Pedro,Lomba Neto,Neto,236,3,8,71,829,100,Chelsea,CHE,MID,0.9693880358679324,0.8006127363756306,0.20161865197782117,0.19264939785921806,1,2.0339890053726606,1.7774988487947947,0.09912475015610091,0.10838229121208207,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,2.93110565771586,3.204849913544919,32.66177997307496,19.413104817826067,5.16681894731583,4.348491676543856,0.43177005286729125,0.20112919867106208,0.2199132239656706,0.2707945961486247,0.23627225697445028,0.019677339716289717,62.09867694960485,3.70618103364451
Enzo,Fernández,Enzo,237,3,8,67,880,100,Chelsea,CHE,MID,0.9303676201108974,0.8960374603880287,0.2072035314343734,0.1875737599955441,1,2.0339890053726606,1.7774988487947947,0.10187052677623017,0.1055267968936945,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,3.0122979066083984,3.1204133269303687,33.702607262339356,18.631676336043487,5.7826501097098255,4.86678672638643,0.48323255934476617,0.20670052016712281,0.21411927963630156,0.30307049987520185,0.2644334563773475,0.022022674266206452,63.90798688588228,3.8053360201186464
Estêvão,Almeida de Oliveira Gonçalves,Estêvão,238,3,8,65,337,NA,Chelsea,CHE,MID,0.9162367418380223,0.2427596421014481,0.09298829557999005,0.2855176176215403,1,2.0339890053726606,1.7774988487947947,0.045717206599626165,0.16062886218752326,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,1.3518517091655093,4.749774057527173,21.38693128016976,18.348689326787024,1.5666689542456678,1.3185379586362578,0.13092015495367956,0.09276255541004524,0.3259241943545276,0.08210960962430085,0.07164183872626785,0.005966510061605987,43.9621809528245,2.6826913536775803
Jamie,Bynoe-Gittens,Gittens,239,3,8,61,248,NA,Chelsea,CHE,MID,0.8235550394665665,0,0,0,1,2.0339890053726606,1.7774988487947947,0,0,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0,0,15.1970405417838,16.49263216880828,0,0,0,0,0,0,0,0,15.1970405417838,0.8235550394665665
Christopher,Nkunku,Nkunku,240,3,8,59,0,0,Chelsea,CHE,MID,0.3019625908270071,0.10043295523562899,0.03244752038680902,0.0256458892898106,1,2.0339890053726606,1.7774988487947947,0.015952652792665462,0.014428076455407774,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,0.47171781802751456,0.4266362988234967,7.42539494544052,6.0471464572373215,0.6481521870305404,0.5454970300246746,0.05416344309986143,0.032368750163946886,0.029275306634025118,0.03396985873115681,0.029639199990196766,0.002468426105521226,0,0
Moisés,Caicedo Corozo,Caicedo,241,3,8,61,945,100,Chelsea,CHE,MID,1,0.9500711021370807,0.1349154945746395,0.10086535799108613,1,2.0339890053726606,1.7774988487947947,0.06633049353672428,0.05674566712629733,29.569866790079946,6.453580754543065,5.431454533473266,0.5392995055535987,18.452974984680118,20.02614443290991,2.029051254649574,0.33823418470022143,0.29511428714468557,0.0245778499669752,1.9613838580011957,1.677961817838831,35.98461326608314,20.02614443290991,6.131360580199383,5.160267994824389,0.5123728756232903,0.13458797113221585,0.11513986707854068,0.32134652463857627,0.2803795560439503,0.02335070500628394,56.95677858980499,3.289777083672358
